Timestep,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,Cluster
10,-5.990993182227562,0.0,0.0,0.0,-14.275089297913537,-3.617141775214985,0.0,-14.544948068724448,-8.676589529939644,-0.2505707732035693,0.0,-9.491761417068815,-13.861170724796382,-12.502997272399226,-0.5153672976649881,-8.424606986037794,0.0,0.0,0.4038759063665309,-5.217340642593047,-12.0949747004175,0.0,-8.178351847671841,0.092503443700366,-1.5201890108422278,-3.4481338464969316,-1.945017621625575,0.0,0.0,-5.311641734326554,0.0,-4.491626385678642,-7.061915982681343,-2.3328797567827255,0.0,-5.5028819564377285,0.0,-10.135212455148109,0.0,-7.645455271665001,-0.9951997600451274,0.0,-11.211890718740122,0.0,0.0,-8.54463762339587,-3.219477447883337,0.0,0.0,-3.009122803733542,-6.172968514307001,-4.80186828629745,0.0,-0.5997000635331879,-8.600368338454174,0.0,-2.3189218902809703,-0.4785963531191398,-18.186032370209688,0.0,-0.1432286315648603,0.0,-1.6325705344269368,0.0,0.0,-1.6840903508444596,-10.47565367975272,-8.054832628654248,-1.0911723797587285,-3.565753843901983,-1.9705947551530432,-3.3805952630853717,0.0,-4.132369597169807,-8.191641423287589,-0.5488700187775626,0.0,-14.913231163803545,-9.12055033999269,-2.6129347727811965,101.0,-2.3911827437391726,-8.759735185605908,-0.95561914013713,0.0,0.0,-1.1623449946472355,0.0,0.0,-12.188955591126753,0.0,-6.124371280265414,101.0,-4.91578493457496,0.0,0.0,-5.22691437357029,-1.7364250966950774,0.0,0.0,2
11,-3.2455297151449063,-1.5691884385739172,-4.38544408585161,0.0,-9.570261906468016,-8.368058557844979,0.0,-14.350363896044154,-11.67928562686,-3.802164742716707,0.0,-10.67498597268292,-14.902719553475965,-7.586634420078706,-4.952505052455997,-5.918653343618316,0.0,0.0,-2.8685371220969818,-4.170083944587994,-6.618694700514396,0.0,-6.450501514680049,-3.611051682196134,-6.352198040287292,-3.5039235682095775,0.6329390086133797,0.0,0.0,-8.64001018662008,0.0,-3.056950813331799,-4.75816322710657,-3.5944207305824087,-2.273921046530314,-2.5730555831181157,0.0,-10.290080153060655,0.0,-5.494084409458538,0.0,0.0,-7.517326834888946,0.0,0.0,-6.852327940472513,-4.556855728425157,0.7333961644638363,0.0,-7.233474683727009,-1.5946329301171538,-6.793749234032838,-1.582164713097903,-5.569029612726505,-3.854857829850209,0.0,0.0,-5.219290017901724,-17.78051951569244,0.0,0.0,-1.37894758728219,-2.209536463371217,-1.083945639247712,0.0,-3.025138882939623,-12.838379529287828,-8.98136429033416,-4.437312702204613,0.9894989641279036,-3.7205471304941895,0.8726376316865032,0.0,-8.894517449667472,-10.439104211066615,0.0,0.0,-16.980051201482897,-7.065739009691844,-0.7426181258447171,111.0,-4.1627779351126595,-5.902573183671066,-2.3466085647590216,0.0,0.0,-1.2598092358525907,0.0,0.0,-8.348072883516238,0.0,-9.614730311094302,111.0,-2.9702217753536493,0.0,0.0,-3.780752570443444,-5.482260799169459,0.1355461075037469,-4.315942799147806,2
12,-4.309098947931711,0.0,-4.169897462462703,0.0,-8.373703782484766,-9.895892116730082,0.0,-14.262872330100192,-7.415840219255387,-5.627238972051041,0.0,-13.623479495288354,-14.05939242302863,-8.14779981860272,0.2649810924902169,-5.717151506576192,0.0,0.0,0.9645559525258453,-6.057613322609345,-8.842003976448328,0.0,-9.562164145055394,-4.787685377226934,-2.297696394111001,0.0,-2.887823818857848,0.0,0.0,-6.6862983519969985,-1.0347995586044223,-4.984081790628819,-2.3161461165122423,-6.7670564784684455,0.634906966903571,-7.289283777981188,-0.2492047973908313,-12.884525485199196,0.0,-0.4060487671757249,0.0,-3.690243846662256,-9.002188811033594,0.0,0.0,-2.8707667624076123,-4.518290193158991,0.0,0.459894438794711,-5.06428870234272,-0.4971288583414288,-2.9430495612859726,-5.742221614002415,-9.872757580802322,-6.043554145885905,0.0,0.0,-4.242811931098395,-18.53432031177603,0.7216163567948461,0.0,0.0,-4.132834566983001,0.0,-1.9143103310924792,-2.1236500368835616,-9.859267782944372,-11.732592994709536,-9.171063599468836,0.0,-5.18342834568907,0.0,0.0,-12.511369510398644,-6.7773459402093685,0.0,0.0,-20.266253636236975,-9.910126381482767,-1.326432741272208,121.0,-1.2777150797780816,-8.708025144350724,-5.413743746288196,-1.8364136273876963,0.0,-2.7033318628851797,0.0,0.0,-8.591382872459516,0.0,-10.055251319922451,121.0,-7.367927619200088,0.0,0.0,-3.958524526599025,-6.9708506184024275,0.5299466309597292,0.2095514269328049,2
13,-2.473241864207393,0.0,-4.026077035062452,-2.6260635471240223,-6.039804435785904,-10.27458535127742,-2.669745797063899,-9.038815969061664,-8.452715392973534,-5.470772682306173,0.0,-8.39456322418234,-11.521755297883267,-3.277217184283467,-1.7876262771905904,-10.249947938400076,-4.335811985902001,0.0,0.0,-10.339788921713012,-6.012586885713027,0.0,-12.391814411212954,-5.070735641177774,-0.3629467385208849,0.0,-1.3605954197224863,-2.0454727409931017,-1.116172093501704,-2.3221129682738724,-3.3384958183406894,-8.34788799938613,0.1968446679398647,-2.348223791783971,0.0,-2.10295030660353,-4.565714223056021,-9.695789623948894,0.4468196649859424,-1.0972753037443872,0.0,-5.814213774052336,-6.613335384925808,0.0,-1.0537635986804683,0.0,-0.5838105337741633,0.0,-1.2419517413191732,-4.863081884762699,0.0,-7.382875362761286,-4.169107793894943,-6.8473098364056515,-9.131457368311738,0.0,0.0,-8.971471352949642,-20.90493696819822,-0.3870757823523757,0.0,0.0,-0.281868980205207,0.0,-0.7857947616661509,-4.425696424288609,-9.505899128368137,-11.51892672430042,-9.128412624774407,0.0,-3.328435756001948,0.0,-3.9302856936106534,-9.473835656975805,-6.070919518923116,0.0,0.0,-14.919895321214051,-13.612457028850905,0.0,131.0,0.0,-8.602318310250123,-1.814275936288924,0.0,0.0,-6.714843809920299,-2.931530068623448,-1.3192118251644858,-3.994511183072316,0.0,-8.887400213253965,131.0,-7.070202511709538,-3.629521554508128,0.0,-3.488610543430121,-6.26858209842299,0.0,-0.99287417837735,2
14,0.0,0.0,-6.02102302254924,0.0,-3.916257100167986,-7.582588401161461,-6.407756821270236,-6.668056029696104,-7.568739588545299,-3.1352292784019262,0.6618584132154197,-9.38437574909728,-9.266810647274507,-1.6317475982911822,-2.328136926007637,-8.545266182787993,-0.4880384661785095,0.0,0.0,-5.781092485368742,-2.163232042137315,0.0,-9.26737734418378,-4.508960614792003,0.0,0.0,-0.8454444434107744,-5.9660594264616105,0.0,0.0,0.6670410154387394,-3.6801714801608543,0.9602057513005082,-6.061700963432897,0.0,0.0,-4.117836567218705,-13.579877965801195,-2.5543415494537864,-0.4018089399744551,-1.2649636003835738,-5.685732736428881,-8.659727219472831,0.0,-2.793552117515691,0.0,0.0,0.0,0.0,-9.265696329274896,0.0,-7.500779888859541,0.5704618212126826,-7.893033815478212,-5.671682683471278,0.0,-4.95935348333451,-4.320489694519379,-14.969457144101176,-2.5384103446090593,0.9261967553754112,0.0,0.0,0.0,-1.163807411098647,-5.519375795574877,-8.555146867828714,-15.83319001051925,-5.438134802613641,0.0,0.0,0.0,-0.987060379715356,-9.799585602013348,-9.109586256443002,-3.669441142491098,0.0,-16.238393298439856,-13.32859824859776,0.0,141.0,0.0,-6.074922250293762,-3.818199227667078,0.0,0.0,-9.307110975260317,-0.5562384970513192,-4.501462679529753,-7.668725932132856,-4.724519952574884,-6.535267878475423,141.0,-11.408167175849282,-7.193278386939756,0.0,-1.049385358826482,-6.912887211512654,0.0,-1.0452117333541988,2
15,0.0,0.0,-10.329482200319273,0.0,-8.555647387720928,-9.76924148727357,-4.336762894294874,-6.574082264915217,-2.645688422860399,-4.779833837555063,0.937517491227062,-12.458169514411065,-11.110165717377416,-1.210010618234079,0.0,-10.128875374012692,-3.730756400687963,0.0,0.0,-3.1588637119010237,-2.8630378360381075,-1.4878634916898903,-6.156180474737525,-4.759310185890918,0.0,0.0,-3.3981013451851494,-6.249829444248222,0.0,0.0,-0.4044847909973933,-7.968993241370132,0.0,-4.252717736751306,0.0,0.0,-8.127931441720989,-14.082105621223995,-5.1027903684632765,-3.117618052444797,-2.21985829523242,-5.267477712028429,-8.996149320593387,-1.3090160218172753,-4.304498615865955,0.0,0.0,0.0,0.0,-10.917176928882608,0.0,-2.7781740993593553,0.0,-5.9332513242797225,-8.72567252884368,0.0,-3.607255096395269,-7.523192044845982,-12.659162684160954,0.6969058762814235,0.0,0.0,0.0,0.0,-5.54045913164248,-0.2663065023072022,-12.546355360659206,-14.855792853590874,-8.0921776439377,-0.6456599434466082,0.0,-0.2036325298607613,-4.2845400008209955,-7.445471090930927,-12.552639984709046,-0.3101319606400334,0.0,-17.41539317204736,-14.52591776581247,0.0,151.0,0.0,-5.602637709996412,-7.934510334968678,0.0,-0.6838288555383141,-11.760813439427428,0.0,-5.4619868238778455,-4.189282515665957,-8.984960917416103,-10.79884137293712,151.0,-11.344338357361192,-5.953153691920653,0.0,0.0,-3.4199050173872525,0.0,-3.4683085063182357,2
16,0.0,0.0,-7.221230483464623,0.0,-4.85037007859523,-13.208933778021098,-9.079952304951624,-8.205823150286003,-1.0460016672319994,-6.494350783058149,0.0,-13.465748192940133,-7.96208735945263,-2.3115058154919152,0.0,-12.24807951110038,-0.6924096718969164,0.0,0.0,0.0,-5.876902866580898,-2.5715684970095603,-4.814945653457565,-1.7670216790639062,0.0,0.0,-8.028450007382581,-9.86638019461461,0.0,0.0,-3.924675035695147,-8.694853030958853,0.0,-1.910995932695453,-2.9473076189579106,0.0,-8.891799687131524,-16.694292061182544,-7.955197972314232,-3.2374039426066172,-2.472434674879065,-9.838230699728918,-4.544047773605813,-0.9892155972126024,-4.947593801856582,-0.7221508480137899,0.0,0.0,0.0,-9.324751859606822,0.0,-7.138805334106664,0.0,-9.793193636453209,-3.2894073809127224,-1.946229081405613,0.1739201652031878,-9.932464589561878,-15.733908683562737,-2.72176371638817,0.0,0.0,0.0,0.0,-2.3310555795770505,-1.8884790610087472,-7.590142930704598,-15.194874924375815,-9.26014479094259,0.0,0.0,-5.159684092188208,-4.025916956035706,-2.663150539181407,-16.599102738086565,0.0,0.0,-15.095550145632068,-11.0255330381297,-0.5785646949715204,161.0,0.0,-6.29772387504866,-4.098875762679343,0.0,-2.6463269181365003,-13.49316252418592,0.0,-6.744125081217324,-4.378420150667306,-12.215771067043663,-11.175881903181589,161.0,-11.476104293642774,-2.7468726888644364,-1.6693313867791169,0.0,-6.973818132144768,-0.9595946902138506,-7.0873607184264,2
17,-3.5197399068224824,0.0,-8.718173627660278,-3.414978196003112,-5.31237406840196,-13.694815032956228,-13.080262745368772,-5.112728704530382,0.0,-10.426623285614347,0.0,-9.75276067706672,-11.966961980265843,0.0,0.0,-11.222590110790458,0.0,-0.2879764653969143,0.0,0.0,-2.7596766473435466,-2.502482470212696,-1.815133443141252,-6.627171533004626,0.0,0.0,-3.647872271449319,-5.642628140275155,-4.109583218729879,-3.55853604763539,-5.8619130693016315,-11.221319930138206,0.0,-0.7796629083275135,0.0,-1.8926152277724793,-8.87560954948449,-15.48791537317201,-4.475954237233615,-4.332151278220051,-3.0375073650567117,-13.505380045407604,-8.735137893465815,-0.1803931766310398,-2.9614203102679033,-3.406923252368204,-3.6490457032761734,0.0,0.0,-4.316836603200402,0.0,-6.975185146148125,0.0,-8.66636524051658,0.8744434064675115,-5.247195921036176,-2.717264168498951,-8.013817387939078,-10.441475710122498,-3.671742323440609,0.0,0.0,-4.877442174578857,0.0,0.0,0.9313151734135224,-6.4635605544997325,-11.128281194407064,-6.025029577428664,0.0,-4.295460338050766,-6.73561083251032,-7.310732686085417,-0.7809934978797259,-10.78280296800678,0.0,0.0,-18.300287022832265,-14.77822833849455,0.0,171.0,0.0,-4.326202269099581,-0.197343230222557,0.0,0.0,-11.791557887734593,0.0,-7.706351032818706,-9.019105343135552,-15.430551718327113,-14.276750266548778,171.0,-6.5656359954855485,0.0,0.5033727256009186,0.0,-10.19759297452756,-0.6787686398737444,-11.618781111015917,2
18,-7.9622735644984,-4.440808724826942,-3.9123298461417257,-2.300294239033473,-8.960262151487953,-11.416309291990837,-10.442176825500614,-5.295858164766507,0.0,-10.201378184414406,0.0,-4.6186243406455,-9.582184493422584,0.0,-0.3387342861601929,-10.865286729132109,0.0,0.0,0.0,0.0,-5.485672965918331,0.0,-0.6204955431088499,-7.31417638528605,0.0,-1.6516756143335876,-5.592870788364717,-7.324648265397839,-7.347695998632753,-3.191895045820617,-5.295249071353373,-14.095781645845442,-2.917751388578779,-1.9827220017293363,0.0,-0.5546202707944237,-9.188524125778391,-14.344566095192642,-1.4323704567840077,-3.184357030921932,-6.770521648967626,-16.4903939872187,-3.893484410926641,-2.20073948782307,-2.285866586860713,-4.434788219599552,0.494907445742073,-4.16353111697087,0.0,-0.6121339035760638,0.0,-3.6223772815886024,0.0,-6.309982974695529,-2.3964421289415156,-1.2209388623253696,0.6408911497344341,-11.208213092435289,-12.74765802273899,-1.7990623652649047,-3.726386496945323,0.0,-0.3154360468701203,0.0,0.0,0.0,-5.812357423816049,-14.4005551974214,-6.259285968846437,0.0,-8.367457951969854,-9.533236296748496,-8.46203589890209,-2.6655723284028237,-13.965004988841844,0.0,0.0,-15.570504387301778,-11.529569117590963,0.0,181.0,0.0,-4.083195551675601,0.2320024981944475,0.0,0.0,-8.028257687465471,0.1924475913752257,-7.13048166363323,-6.510352760372582,-16.01912463149306,-12.472826623364702,181.0,-4.993267357954652,0.0,0.0,-0.9204306561317956,-5.469579903838692,-1.2340793530215253,-15.476755519389547,4
19,-3.820770454574322,-4.862509134649167,0.8641764973074255,-1.8696991139424228,-7.595057411005716,-14.09306346491062,-10.42976542936226,-2.5678034991166525,0.0,-9.13261924990394,-1.5182536432608384,-1.522178566335893,-5.203938470482527,0.0,0.0,-14.259419627273626,0.0,0.0,0.0,0.0,-2.121752374152093,0.0,-2.1050913564593015,-3.968545141160265,0.0,-3.0881910344797694,-9.129927517502711,-5.567703850286405,-2.4025482237218325,-4.917237480080521,-5.2028405610265605,-10.65813404869241,-3.521510639705476,0.0,0.0,-1.555154895120241,-5.552323993071237,-18.229793470961887,0.0,0.0,-6.84144541962748,-11.720427930389292,-6.420769592224973,0.1508578451457629,-4.939095540477116,-0.7198737682881768,0.0,-3.1339187759623983,0.0,0.0,0.0,-1.7789071077342,0.0,-6.447400271996206,-0.0644423992156419,0.6047748957906698,0.0,-12.083998106326083,-10.862235034493576,-2.6435024954933266,-5.061063370419458,0.0,-1.9024812145550616,0.0,0.0,0.0,-6.890021167383301,-17.320272619816308,-6.018475900034121,0.0,-10.266944207837904,-8.569289234362394,-12.28328314552212,-6.730096465698084,-12.538775125714077,-1.7303621081316,-0.3899038260013698,-10.276778676567137,-14.208178592003314,0.0,191.0,0.0,0.9184214504907872,0.0,0.0,0.0,-4.592255729520266,-1.8508598456786032,-6.208019774519495,-1.3224595188869743,-17.271575076419754,-13.794069636345746,191.0,-8.743020219346072,0.0,0.0,-2.8278397188894813,-9.117613091664294,0.0,-10.183586687990156,4
20,-2.906420504515707,-4.519890621176029,-0.805973933652217,0.0,-10.021117920263796,-18.127483244956412,-13.572816918201308,-6.436386727592888,-1.0624358334834794,-9.443638719348584,-0.5684697207231435,-4.781249046125621,-4.9335702843166755,-1.2698382844218683,0.0,-11.867396725727808,0.4926907034444756,0.0,0.0,0.0,0.2774816716713992,0.0,-0.2561772019319994,-6.177915917854397,0.0,-0.818303010326094,-5.2054851423104385,-5.801371651519246,-4.018246303005887,-1.5055107411354065,0.0203479722926918,-7.323270476570453,-0.6764920205152638,0.0,-3.1713432229338814,-0.5989733483684883,-1.2464055262762654,-13.89761455909557,0.0,0.0,-10.10816880880527,-13.831941923419429,-3.4190508100522026,-0.7950191043801038,-7.74840020140945,-5.586146129589354,0.0,-2.0150059066575516,-1.7527267311761363,0.0,0.0,0.0,0.0,-3.0735777252632372,-4.465829518576207,0.0,0.0,-16.117157318751143,-7.759241308396487,-7.223642116022276,-5.067257579328313,0.0,-2.732593789008658,0.0,-0.6685664138505087,0.0,-4.08897528666544,-21.4091819637582,-8.62451396924559,0.0,-9.09985755258108,-8.79757422877794,-16.458933614701397,-11.322285016240045,-7.33145687952719,0.0,0.0,-5.662895660166127,-10.933882072000348,0.0,201.0,0.0,0.0,0.0,0.0,0.0,-2.3141332029744452,-1.9784073964621705,-6.997058804769624,-2.5435915669819655,-19.886212658283178,-16.147096772907048,201.0,-7.637450872846722,0.4654835218362638,0.0,-5.465735375900515,-13.491662589566989,0.0,-11.135130380519549,4
21,-2.7827291276444845,-1.78066634643252,0.0,0.0,-9.880318491865443,-14.529904539095252,-9.121854752686875,-10.75625807655875,-0.1350777876600235,-12.262074458496738,0.0,-5.052628587276627,-5.227036699231724,-6.095870181862582,0.0,-9.771655873516885,0.0,0.0,0.0,0.0,-1.8993176094191448,0.0,-3.930512900985712,-1.5292479808299235,0.0,0.0,-1.581401717471973,-4.995032504204763,-8.379763575593769,-6.0213038002048656,0.0,-9.896504978033324,-3.0541722017206734,0.0,-4.008629573059377,0.0,0.2424429462262365,-11.10680349054425,0.0,0.0,-10.708273340701089,-17.083647873566633,-4.063364077920429,0.1289720199009574,-5.760061843887516,-3.952268316859096,0.0,-6.31130672295845,0.8319911127308726,0.0,0.0,0.0,0.0074612343548965,0.4042349585213354,-7.782420288505351,0.0,0.0,-15.591132551486847,-10.058970700953,-2.8024979696123884,-5.8179765081808865,0.0,-1.9896708270181571,-2.186223965698637,0.9281501017579756,0.0,-2.5271814077058448,-23.258220121720186,-9.258426708306375,0.0,-10.121293109902714,-12.600896274993945,-18.31681989912757,-7.247369844280399,-7.9204666813617965,0.0,0.0,-3.7207880245982814,-12.333511161678851,0.0,211.0,0.0,0.0,0.0,0.0,0.0,-1.9398548389723855,-5.029866270502337,-3.9811864975642903,-1.1471916436863756,-16.33454276135491,-19.6603852423884,211.0,-11.085796282561132,-0.2395069407182693,-4.592000029536955,-3.057030423807479,-16.990502071543013,0.0,-7.7653669202740385,4
22,-0.7798339768053189,-4.792136974553891,0.0,0.0,-11.00363152533164,-18.800731515122095,-10.846489122863844,-14.04207829627322,-2.180110124958256,-10.652454037112124,0.0,-8.473188761754567,-5.5870756851479015,-5.254453919079396,0.0,-6.764572096304466,0.0,0.0,-4.202931977553364,0.0,-3.4285181128986544,0.0,0.7216456398908382,-2.2644860807353275,0.0,0.0,0.0,-7.636967473905772,-4.1707418852221725,-3.4829524805040037,0.0,-7.029064154924899,0.2190037907902091,0.0,-1.506383919628302,0.0,0.0,-14.660457269698082,0.0,-1.485129704538556,-9.361368233011994,-14.783343269193484,-5.941036843372764,-4.440212151864596,-2.4081239983360083,-4.353986237825266,-2.5977666705321556,-9.0419451742023,0.5077496092963999,0.5662518150755522,-3.0563600046608475,0.0,0.0,0.0,-10.192097189768129,0.0,0.0,-13.867332957614124,-6.152624035255538,0.0077275461025041,-1.8162166652768716,0.0,0.9916970401790536,0.0,-2.9992744365745443,0.0,-4.538142668595196,-23.63339190994328,-12.331125883803717,-0.0918683177620014,-14.040134071418748,-14.15596594803658,-12.553513826640048,-4.023926809085677,-2.816092164845142,0.0,0.0,-1.8237214288345296,-14.090324463915692,0.0,221.0,-2.9658131070929814,0.0,-3.762651316173484,0.0,0.0,-4.223261353989019,-6.8276399350058,-1.7886460949698528,-0.0182604667069976,-16.08694723964366,-18.317705325657844,221.0,-10.478336332329969,0.0,-0.4132484185292879,-7.36966454383494,-15.133982954069122,-2.0500442991996923,-11.22997697389847,4
23,0.0,-0.6338596561100047,0.0,0.0,-10.820095598978517,-14.21480795791404,-13.583164393097451,-16.9998841413789,-5.419208675891242,-10.14575654236206,0.0,-7.520540053611694,-2.500441091752709,-9.215011388665712,0.0,-9.631193025386192,0.0,0.0,-6.231100502818754,0.0,-2.3154348815744297,0.0,0.0,-1.659963582465426,0.0,0.0,0.0,-10.248858432745305,-7.089105662055979,-5.9093086724123065,0.0,-4.6584957259198365,-2.251808294129326,0.0,-1.5897478514453696,0.0,0.0,-12.47990806026492,0.0,-6.085301649216778,-12.330440007525445,-16.249880555079816,-5.110421167810131,-6.568409272806436,0.0,-3.6102605612642495,-6.15614682232546,-7.235669724872193,-3.2152045906485944,-0.159028565764658,-4.589503704341862,0.8668243780695164,0.0,0.0,-12.022485372298704,-3.840326952245471,0.0,-9.618319356336563,-6.786345208457017,0.6115103876383311,0.4050582824017315,0.0,0.0,0.0,-3.0444146538704007,0.0,0.034457241765029,-21.815458281161384,-13.977801558905284,-3.048705293752231,-9.51409892597326,-16.76630400305016,-16.002961796190498,-6.4017175005076625,-4.490016167784651,0.0,0.0,-2.0653209463013136,-14.018270446238256,0.0,231.0,-7.381380623879741,0.7803536131361,0.0,0.0,-2.567875184554574,-5.798743217219426,-9.009936772939144,-3.031429099361858,-2.9822246960357743,-13.772697154037903,-21.076929269822884,231.0,-9.08367764337709,0.0,0.0,-3.96380210017948,-17.21229085569554,-0.971035919255931,-12.04759662515239,4
24,0.0,-4.091330177484962,-0.486566126825469,0.0,-5.747174079675112,-11.606008412775475,-10.795643010188694,-16.626143235836814,-2.4061066466175784,-8.433301217174485,-1.310224156558105,-9.434635399712096,-6.087576442207551,-12.90782445625537,0.0,-10.316596348986714,-3.731099688239981,-3.209700877916858,-5.82735450499404,0.0,-5.6356639460304105,0.0,0.0,-1.96103385351772,0.0,-0.9050828837485144,0.0,-8.08374506418227,-8.918132691410083,-1.3193429923113422,0.0,-6.298324640127488,-2.3283759108536497,0.0,0.0,0.0,0.0,-8.383315650242247,0.0,-7.058554744198987,-7.802697167243203,-18.86657116921048,-3.220469030794688,-2.3995501185544157,0.0,-5.429189167691997,-3.4544629371016313,-8.676628586860499,-4.113318932055415,0.0,-4.1669374413741425,0.0,0.0,0.0,-13.264639163408638,-0.8538867024583183,0.0,-14.022270853451744,-8.837445761916156,-2.183547224767463,0.0,-2.9432531625981007,0.0,0.0,-3.577048872414609,0.0,0.762924531767192,-23.08359716575081,-12.609385480976924,-2.710531884325122,-13.249899338746278,-16.76422015463394,-19.83254075666976,-10.132375296857788,-8.385394437223177,0.0,0.0,0.0577646104455262,-8.354992935484553,0.0,241.0,-10.500622534363949,0.5356301471763798,0.0,0.0,-2.517970670117929,-6.666854033509489,-8.45282018611307,-3.564359767778971,-1.725043230814674,-17.98491256942747,-17.802897461950412,241.0,-6.839891491027393,0.0,0.0,-0.3147619064036213,-14.76383726159498,0.0,-13.675724588781636,4
25,0.0,-2.5889139591378134,-0.7738949541010841,0.0,-5.867381027719507,-8.030475005941616,-6.306672331789031,-19.498560459758185,0.0,-12.36907489250305,-2.5008129696333334,-4.72688706185939,-4.0073686188548345,-12.07546068391396,-3.442566287823341,-7.209750649511299,-2.9213036409080027,-7.877904441140289,-9.735757005266755,0.0,-3.1119252865839035,0.0,0.0,0.0,0.0,0.5655407374114979,0.0,-7.656814216034611,-8.573590925638738,0.0,0.0,-3.73900193592382,-2.940578731250183,0.0,0.0,0.0,-1.016455430125788,-7.338739845747191,-1.3472072497333567,-10.988086334416348,-5.200333895522121,-16.496272752797367,-5.5116152529933595,-1.285936580264443,0.0,-4.588640353381026,-0.4318150882628848,-6.84486867673388,0.2853925029059985,0.0,-5.603171919365158,0.0,0.0,-1.9150004348587848,-11.84963704785591,-1.353138852575852,-1.6407963559720349,-15.752404245738433,-5.25894376453593,-3.4157452773140964,0.0,-1.0351669110459234,0.0,0.0,-4.569583565637515,0.0,0.0,-26.2376880318391,-15.4342774715168,-2.2004711658041396,-17.142737918325082,-16.87373286645604,-19.097861435491133,-14.553205570902543,-3.4407012880491212,0.0,0.0,0.1952912350125744,-5.153880678591041,0.0,251.0,-14.907637817449798,-0.4004268107620937,0.0,-2.0639957893113903,-3.8741756613375378,-2.5904400766274804,-6.179009095063286,0.991199195216034,0.3081395578989023,-12.495756634954612,-15.04705380603637,251.0,-8.669982370297188,0.7714341301947378,0.0,0.0,-10.352686185357172,0.0,-14.099211154228094,4
26,-0.8667361739748323,0.9164738951395704,-2.1496490045782792,0.0,-2.775459915595871,-11.835179857937998,-3.083433116735203,-22.766626080218117,0.0,-14.47801946559385,-1.8499343425661197,-1.2731291322189433,-7.049410122834977,-14.583268538264466,-3.3448743772158207,-10.580396403357634,-1.7821910868543491,-5.25949000205747,-11.235319479849828,0.0,-6.370817816825668,0.0,-4.424979854774764,0.0,-1.3039968066486751,0.0,0.0,-6.794911567578245,-7.678385934951955,0.0,0.0,0.3638270425858776,-4.6519121479512915,0.0,0.0,0.0,0.7906550403708243,-7.142006393906405,0.0,-6.621365648300705,-2.4513480038161273,-16.33844527586462,-8.884049907631375,-2.451575203837525,0.310313781873484,-6.10785270376099,0.5211404052889016,-11.374039685621565,-3.7299171411999352,0.0,-2.0828695381507014,0.0,0.0,-2.853671752464066,-7.969097969314781,0.0,-5.029085199197185,-19.909983762938317,-7.836136153093207,-3.624760474096595,0.0,-1.0796571437311386,-2.33628411431627,0.0,-5.849991870850567,0.0,0.0,-23.820020969087068,-11.738471447705576,0.0,-16.649293102298977,-17.70905158425081,-19.786466175161443,-15.369353176259189,-5.828084516636883,-2.3744287619409343,0.0,-1.8254859348324943,-3.7715611812745697,-0.9482543736139712,261.0,-11.477363405723564,-0.6601791636013787,0.0,-2.0453410765795343,-4.160478926134524,-4.583410976229095,-7.967362747609759,-1.8018070200245249,-2.650626151234707,-12.484552879487666,-14.082833760016232,261.0,-12.750444507198152,0.0,0.8808169669571555,0.0,-13.498450682523211,0.0,-13.224793486773873,4
27,0.0,-0.6594769196982826,-5.849822999806433,0.0,0.0,-12.711936909921414,0.0,-25.640948206080765,0.0,-17.69440657321853,0.0,0.0,-5.929938661005324,-17.186473380859432,-1.3195381436334102,-5.25206305618871,-2.9223872191551727,-4.348591365911779,-10.803404165127064,0.0,-7.855471428006845,0.0,-1.5241907048098478,0.0,0.0,0.0,0.0,-8.869350614469836,-3.726706480952654,0.0,-4.2297440375653705,0.7949320649650359,-7.948520896649381,0.0,0.2779859697204134,0.0,0.0,-8.9216389741535,0.0,-11.266008471844202,0.0,-11.92273395811477,-8.057055832076696,0.0,0.0,-5.539499064141594,-0.5207293163738753,-8.274742848673199,0.0,0.3230397840766175,-0.3136285529192,0.0,0.0,-0.8298989483651762,-9.532796850785118,0.0,-7.919726064357375,-20.200394572395332,-4.648703064793514,-0.7834104372410056,-2.42422560709626,-3.719759732653638,-2.290926802352607,0.0,-2.969205969302557,0.0,0.0,-18.286709573703064,-13.376866574050934,0.0,-13.423292364200591,-14.67764935853485,-14.598821187156132,-12.069522381874505,-1.362182730942599,-7.082386231039772,0.0,-5.282184152215885,-6.95329188797436,-4.920332879991016,271.0,-15.114930389814235,0.0,0.0,-0.3658259400495338,-3.1739064739888403,-1.801613253132774,-11.079630936165389,-2.692747950091707,-4.21645888200384,-16.109636037215846,-15.419444859244091,271.0,-15.2878820766075,0.0,-2.2466873185405296,0.0,-15.98541673030694,0.3666573742803649,-12.396574124459356,4
