Timestep,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,35.224930313516424,62.992960536675895,48.79466313362059,48.41057643093139,56.87381274083281,44.166951088507915,47.53998325290152,40.35043591088014,48.17691439378864,42.205733121681774,44.69268928492177,42.151437777756314,49.8590523505379,44.13243745332685,45.69150058831185,61.29414015408858,54.59934115747007,59.72149780190279,62.39075441692372,56.31304922835177,58.668020908912936,55.23430458090445,50.11042000113799,47.16056537803582,38.80548064340358,44.986624991017266,57.635916771174145,52.2701153610857,60.43256454832973,51.70145307366781,62.54101660878264,75.90552272794321,47.17648799288558,61.57244216371664,42.73205992211417,41.70121645667264,45.01816268465625,43.128134943486124,41.59485039764883,37.05794746019283,55.10166359869906,41.254893459277845,46.77498390718634,48.82473424967333,53.44823752819814,61.0693800315766,63.06196427672721,55.37276971557419,44.24775709267164,37.41152025987815,46.66000242430246,50.59315541600725,39.91674987145672,49.501218357618754,46.18939010554034,49.94010094442312,32.328400824467074,59.4551410808338,44.21815254937318,41.925963228277446,36.71532552217431,45.16060928476106,64.89235790462476,52.1343994963553,39.324666369644596,56.423748399368144,58.510182906378304,35.81993152441991,58.67708601756352,62.0508425192093,60.14234845778434,36.193634409698895,27.648486311437996,62.45206944653055,53.62595771708175,33.96562278260062,33.098383902151994,69.59740499543683,59.73621396442333,36.925669610679954,47.60001401314554,20.47796616950418,46.55479617706689,58.13202277887747,60.847670210089156,52.05184907290699,55.632992390574884,51.17343228067638,60.948699793943725,46.346872891918046,51.58745327440004,60.06922100844014,62.52361132929832,59.71410551672981,51.75748793131343,54.81009860592576,48.80946937378141,54.01611893230224,67.26545071650617,38.1936012097577
1,2.407386242263018,7.3407856228123265,2.911959667480769,0.6085078426917212,7.232359955444808,3.761684896330487,3.3329059179837754,4.784697049912373,-0.045440817233437514,2.9419379470170934,6.094553431125452,4.544964108659086,7.23833692205905,4.934518412114779,4.213868857168393,7.79593646202614,2.2024902333400407,2.9256537861616128,1.5356950721816895,4.401331434101921,5.6327098450412505,1.6050842928611946,0.16945651913249993,8.604692494159202,8.168579422183566,0.06856535718005397,5.514951270261793,2.5129046896480878,8.390647200823349,8.455443597916567,5.6007800334958935,8.517427157414303,7.3516836098689975,9.302188052577735,1.3345391302084382,8.54627789170268,3.163585304088014,6.8980874990427825,-0.09533377154076828,7.400379322615354,4.751740707333514,2.9040624580404817,3.374617352064612,5.032567849516825,9.056852853773137,181.0693800315766,8.20311452005016,9.667572938226499,2.8358025040574995,8.071647339773733,1.3964187458871256,6.870750499085359,5.099578826054102,9.415813863636052,1.6786948039210303,4.385299633840908,4.9228276059596086,179.4551410808338,8.063677647230863,8.022339889738866,-0.6026084116924824,3.854897354155897,9.111656521165283,8.134240145625483,5.384984689108378,4.040720688443008,5.319570448475036,1.2546995513249652,6.040347463324355,2.0209385228048475,8.304813441571142,7.936060186958921,3.352517987935069,2.3978544258547156,1.076885965350991,6.827918935916436,6.421277635126154,7.034266891014087,7.621533836439193,0.7899396875200604,5.284241910258697,1.6573437504357034,166.5547961770669,2.1927337358774612,8.479246029020452,4.718054808313542,0.6830348360745147,7.783706607737663,2.736461729464342,4.941706601732397,2.080941904882211,2.757069311327877,8.785203176247293,10.688867328839539,2.066990867995443,6.682547703570522,0.6394788390781745,4.932715998155789,9.809837960393654,-0.4528417281583801
2,2.019414843701375,-0.8459891206983517,-4.212002384199456,4.827338466503136,2.8645216504771827,4.642073762765193,2.0581598103892182,-2.673398713441126,-1.1019145926665421,3.3986825926657227,-0.8516184356786114,3.869742339327919,0.7797329886327626,2.3704317737364193,-2.5290340844908705,0.663561899949399,4.882530926170512,4.1971397915056725,3.144687073720985,0.6204601241412381,-0.5740026847787008,-4.246195494377962,5.032164248508328,5.643903698389518,-2.2092310080450672,2.6809966787047625,2.3717096301801175,0.649059383890832,-2.6571862022056507,3.084127823520404,-0.5899827641137583,5.793881462607567,-3.011947521236605,5.386815514856112,1.9183514306164167,4.72166304323892,-3.09079181393387,-1.426508130600804,0.8475148608610596,1.1623196980289006,-2.819766479388806,-0.6937041541643206,2.8905979334604934,2.6693197582835175,-1.335748004862869,301.0693800315766,-2.2715506793363947,-3.028398263241459,0.4708587414534078,-3.504052603761762,4.493515237680589,-1.196279743635201,4.784265649416686,-3.3106256670183765,2.50271605342787,-0.5272202774803582,-1.8733828190095703,299.4551410808338,3.610828808579652,4.70323614161752,3.115807670423649,-2.972099390100029,-0.9938262528459434,4.477222988370483,2.309297971217717,4.229839936563921,1.6026683187240582,3.504682255646795,5.0599837464507,-0.3006887274238119,3.6237735596483303,0.29091376580453854,-2.4535026599523766,-1.018058693190568,-4.263567067347601,5.724951720769401,2.445646824134474,3.7936023129964678,-2.1945506299811472,4.520661552892556,1.56289609990399,0.31027726041215375,286.5547961770669,-2.4341905499745233,1.0107658021724415,3.6197245793906947,4.63823662986735,-1.6730814330815158,-0.2599630864078346,3.128553648265763,1.3777582206491918,2.9944055438162844,4.535258208175052,2.411986073501014,-3.5042551684658867,1.4422483185278403,-2.106743303683111,-1.3199439421760961,-3.0463437660892407,3.1916246619513364
3,5.243896462481977,1.4058539935335186,0.8577242861414976,-0.7296849540344567,1.6199355460512708,2.3306852153986064,1.8925766888150801,3.536543602384836,0.618251861455604,3.723564190726082,-1.4132090351204216,0.7508231977807055,1.7012952889755182,-4.650121763333807,0.9170288427965287,4.095433366255866,4.379738846395571,2.2503461738491177,-1.2675158672959188,1.592267144782339,2.3975209557872934,-2.358997988115284,5.222378079818561,-2.0813959264093107,3.3904598250958675,4.759646587766014,3.8226088786340524,1.4370408835230757,-5.121851419175058,4.885919111148685,4.179881689763918,2.087291865105449,0.7774932300913915,-3.248839875118971,-3.3537600257622624,2.0575858875411606,-2.5612359292116684,-1.7712486218897476,-3.485634457280265,1.2708675107840006,-4.314007089237216,2.4151076783015126,-4.389932300624163,-0.7755027089338351,0.7943969170578719,421.0693800315766,3.8842255058440673,3.5071753357443853,1.4911336990144664,0.01904034859170778,-1.217118766134051,-2.5333984442703454,1.4691694292490118,3.0022326321778197,3.625937996562012,-1.5912062276117669,-2.5494431725651787,419.4551410808338,2.367001371106943,-3.1310344090100717,-4.012851659517166,2.222313234962625,-4.6221799934646,2.3635301799938175,4.047574912479605,-0.6207028517531493,1.8076796672060715,2.42049965209702,-1.1611737421845805,4.340158728282756,3.3991612253045,-1.9567867025770165,-1.731752950034695,4.444892060185783,2.8423990029537887,3.963968121052754,1.8508135543445179,0.9361899745435005,2.029905210505564,-3.4848240743173897,0.7114700741997573,-1.2483790134849446,406.5547961770669,-0.5203979810176609,-1.2705818590324394,1.4575793940375696,0.8557351965651224,1.3257644020204058,-1.1123487118242905,0.18119149982187432,2.9595179803231546,4.942951808699621,-1.447645848528356,1.5595219112218945,-3.328201463291973,2.621935714384576,-4.838079543084005,-2.133489003668654,2.955651895119185,-1.5315915969790834
4,1.0849526125701687,-3.341386921777498,0.7128566133738046,2.523425371069891,0.5492491225236045,4.71386312041149,4.741222091108272,-2.5523404552659525,4.2734471762956385,-3.70303240197131,-3.0629926770458273,1.402596438590086,3.733770023979159,-2.5566558036997096,-1.4871382302671734,-0.9744166507164008,-1.3268751314206064,1.1287960001943302,4.376217529639103,0.7152818274373896,-0.21507275498345335,-4.301401083337446,-1.7810162743788105,0.3434050330805737,5.191194825682221,4.384811681639277,-2.2641328112694676,4.236701755217658,2.129352423349623,-3.387510446856647,-2.3320501729494847,-1.8800744865921408,-1.282266344427133,1.0521207158593713,-2.4280607747582215,0.5101381444998279,3.476989094156334,-2.0296537061655022,-0.8988185806150114,-1.0944423602152598,2.283038214380375,-1.8989988899193007,0.09424905639965264,-3.258192475190017,2.384939813984148,541.0693800315767,-2.803638310042108,0.19147368764093053,1.6523158914937663,-0.8482952405713696,0.8767480371601802,-4.4892517508468,3.08108520824293,-0.4585614354820078,4.563405654502944,-3.430104134559047,-2.1174847432948294,539.4551410808338,5.0454862374698655,1.7345487482793118,0.48046305640702835,-1.395791691885198,-2.7098366604211472,4.35293245893535,0.6955050169072569,-2.1652886050679294,-2.3266003095597423,-1.4059479923619653,1.9092200568686621,-0.1476925863779358,0.3886815283182157,2.2228176521663268,-1.3173221739246634,-1.6651027232300328,-0.598213800700492,-3.5707738353657934,-4.591566094122691,2.0338974654575104,1.8970058067993911,-2.150586150515563,-0.6928867277288704,1.8361893171387202,526.5547961770669,-2.297964666844143,0.9823993014626486,-0.6741507301137979,2.8775124393309843,-2.2596120286939345,1.0251771981392608,4.635729212321023,1.9366934856389373,-3.9791413171505154,0.29132647178488413,3.612606567286655,-4.58179176693654,1.8978075635850478,-4.847298197981075,-0.2401663451742023,-0.19755042701217396,-1.2835481902944719
5,0.5665958986987395,-0.8960787286528712,0.30170369459570673,-4.106651590165371,0.5559941358303268,-3.4928528787984483,5.450803669722289,-4.859379521950247,-0.57653784677754,1.7886862465318338,3.1655670508347726,2.812966383974748,2.555608227918757,1.4584542871180957,3.0416456084589254,2.802841274134891,0.8781546228238796,1.702028648952386,2.274598270874184,-3.445933176589294,2.7572017342308137,3.5713911521635433,3.968610870729348,0.9010559198392902,0.7493443644244119,-3.109433129993242,-3.7966500991296024,-2.703170911255019,3.3210627273186635,-4.936378950664918,1.636497963503816,-0.006450496364912267,-3.283932483944221,-3.9841749879104245,-4.383587362968418,-2.367686913850911,-1.1352448138890525,-4.558610262157209,-1.3290303858064592,3.0816240386338603,-2.67156052012793,2.9532618254442062,-3.2239569418547087,2.696692598279109,-4.383100653021197,661.0693800315767,-3.529136378034279,-1.4992151021270441,-2.8336903079974123,-1.363860462529447,0.7629758221805825,-0.018581036701069698,3.8734935896261953,-1.988101013585056,2.2526331169168383,0.07050014323155118,1.8454844517334146,659.4551410808338,3.747811460819064,-3.3263594497249747,-0.33332599232518967,1.6537288580594989,2.0249552598019993,1.483259268620215,4.345449816895533,-4.103928020507221,3.8527372465655327,2.707027816736298,5.230343962650592,0.18017470086613385,-1.142668857743658,-1.9194462022866303,2.0962787843779687,-3.412554435318861,-3.6244347770484784,-3.2062298329486874,1.7435939664641504,2.1441358267145763,3.507952350624886,-2.238403848564915,-0.1737424561767277,-0.7796830104282286,646.5547961770669,-3.6099996315278426,4.574433143210612,-3.8148104344658207,-3.413481140662197,-3.7655469166710676,1.0229717195433217,3.7651728916843843,-2.30638251424043,-1.9237322181675722,-4.309416774623444,0.44460233479963474,-4.713582690887402,1.804929615445395,-4.502310566681952,2.5561334225151575,4.121443934803962,-3.218345975905173
6,-0.34882975418979134,2.0727740808814974,-3.4211429063324545,-4.7328785342505295,1.5478436487959517,-0.12112932022022194,-1.7103636245070812,-4.665201191655014,-0.2570848413882769,2.673020432256919,-1.5883185516211797,-1.8202654983770512,3.016369264701589,-3.8504869450637322,-3.43585684808105,-3.8531833238697466,3.693347422394809,3.9400446288774793,4.715648891078981,0.4157661496193856,-2.083278510941122,4.760578447901524,3.793127686650072,3.1173434724818434,-0.39691101551472996,3.8903328517947884,1.8254698370269378,-1.0886717530529473,-1.2081400428403515,1.4212094614495587,3.5851167291329213,-4.338623058183085,-4.603650209880506,3.7101854275509645,4.59147496512,0.6710999227638502,3.306646245692518,1.5701986780917245,-2.4675199881520484,4.0790316481879145,-0.37014560316453315,-3.2682840516407023,1.833369093946398,-2.441106190000348,2.1748090645423392,781.0693800315767,-4.158167595514667,4.937442543533336,-4.940597533611721,2.707792332139463,-3.6284995174669783,3.6199950387842383,1.6266233233724567,-1.6990281448967663,4.081820282093847,-3.100227865814897,1.1527939889862435,779.4551410808338,1.5860396811786415,2.5069838519304506,-2.515263483262568,-3.134406578242476,2.6776248556902496,-1.2218908705298497,0.6541354501114345,-1.5485351256593296,4.223067736726238,2.1004635636139204,-2.4124977979064535,-1.3147316274902439,1.7239451620152355,-1.9783866211648315,-1.8341912537490037,-2.3278716777797994,4.489474240723442,-0.2514018383619898,-3.866870729226142,0.8860280479600049,0.15383163959439772,0.13039590507483223,-2.3896386859314176,-0.53859475685174,766.5547961770669,-3.607971755814609,2.6220455589461755,-4.053558643258304,-2.151543445125994,-3.6432505923172864,-2.228063496330246,-0.3316101751748738,3.3996614634444318,2.2575399102898057,-2.2336927798640374,2.2478945794685523,-0.8111188676320048,-1.946450477421886,2.0661651777219037,-3.5188217495728904,4.688112327736267,0.2533604768601959
7,-0.26243910234389034,2.4309332754469506,-2.164375161395028,-1.1833992795850024,3.2100888025883316,0.880585146275623,4.746749354847576,2.7378763029119018,1.1630466350062223,-3.0458508804889695,-1.9373189238203037,-4.298891220869262,-0.8980636331386851,1.4366898562733028,0.19842993123592167,1.07329696465976,5.238171979015105,-1.1582243555445433,-0.11612944241106593,-1.5551098607816267,4.446131818093757,-1.4229627393525655,0.24905002373849927,-1.7974666049612713,1.1076739667639166,-4.483378163192542,-0.9318554215935605,-3.96949593126695,-1.9585743274250995,4.101961835450789,-1.7898757301345025,4.107389496873153,1.5817593250213426,3.810974484056208,-2.991409863333767,5.1195140102484915,-0.03438443620337317,-3.7846109806406916,4.121289846147613,0.6112154900871669,-1.4478934389636902,1.0119253935381192,-1.0244847365857306,-1.4603181280804842,-0.09477532934328842,901.0693800315767,-2.632591875825358,-2.3459806925880584,0.6541296796017774,1.9545047079108326,-1.3485973903807218,4.300912312228991,2.4847573774002196,2.8089218540886747,2.3622898237309116,-0.086379856362054,-4.090475605701131,899.4551410808338,0.40797281825233334,4.399837144158244,-1.4372903620733604,0.00795879993889767,2.964872222534259,3.0711604446560594,-0.5514008307927277,2.5515213878479663,-3.7991775397878462,2.469238174131032,4.841443442384224,2.0508079575337166,-3.3927120420652885,-4.320129686805957,-2.587241881746748,4.129882776140969,-3.7546968932094518,-2.76250773972628,2.484573295074525,-1.273997427703686,-4.341134198646042,-3.6170691281616696,-3.116715749520269,-4.715741634467864,886.5547961770669,1.5343949077887777,0.9895852222228619,-5.124213349677513,-1.3534676495856692,-3.0044513386012475,-3.861837026197709,4.954253978798455,-0.6721626850850221,0.4372606155617005,3.2272336799903965,0.06918765868005783,4.508876363889894,-0.2763026799791889,0.35485723640067557,3.640413476481481,4.383544606911432,-3.9180039744456057
8,0.2711546500647891,1.8791124295214237,3.2971114400182726,-4.877738458883521,-1.947158712764597,-3.721314756925244,0.2481045029209875,-0.749492884735127,0.2717059975407756,1.8716454552354127,2.2950892672196446,-2.28582346393624,2.399729329041376,3.812695530211497,-1.2760671618881623,1.5026371090667092,2.627713467181077,1.8741256026892208,0.9510843527225271,2.123873912031044,-0.03132163683164102,-3.5888678244807903,3.7444330506008052,-0.39711784471136735,0.9765093061383738,3.539456463587119,-1.6780818707889675,-1.3163909693099447,-2.0952188981125386,-2.733487626560929,-4.080559665024041,1.1373976190085278,5.209350098243123,4.529954676697399,-3.552643021835857,4.742377472589529,3.497477571621391,-2.5969544629490118,-0.24291815263693173,2.880597829762727,-3.1460558951449307,4.972640752681988,-2.082726555063144,-4.72815953136335,-2.2545278969402847,1021.0693800315767,-4.39463094274264,4.72073231058921,4.060882635367882,2.9214737403386124,-0.2686187689971432,3.036007612118307,-3.5921657553634665,-3.0851626597268513,1.3873903757839723,3.3644943242039305,-0.9718545442317621,1019.4551410808338,1.1859425829197112,5.193851711464222,4.702540141399984,2.940225424162057,5.194664773073085,-4.225699633545582,-1.6885990015462142,0.248200704274689,1.00060038309373,-2.127102508697772,4.462025106131725,1.9322958175320033,1.881929856111872,1.103009468357084,-4.057700632209808,4.3148965207727805,3.692574229211238,1.840055091879932,4.723557347587436,0.7670140064310934,4.032858465986869,-3.4322742869909066,2.1760654530326553,-0.14268932656581956,1006.5547961770669,-3.6805153105303505,-1.3178096605741025,-2.4668579384423777,-0.24653989014355815,4.312535133490016,-0.6654139529714569,-1.532731415791204,-3.064850802020889,3.8597881958913716,1.4467750303244677,2.511020385483823,3.9197937682826614,3.613443911181039,4.872887059709803,-2.9617308801179214,1.974548539130729,-3.736013171504251
9,-1.8661220857757919,0.03287461036268441,-2.7118171154103345,-5.301148254267607,1.7425408077221334,-2.638118913792842,4.7290263100775025,3.967630988565062,-2.4705670203534518,2.31904258224724,-1.7316594311297737,-0.6062479311833999,3.813283510614843,4.0612203890278575,1.1177185660455569,-1.1662748197263126,-0.822662221152413,3.2948023885174758,0.742755190514399,0.8577958873023558,-2.165628886568444,-4.2425575783004374,-4.11585427077751,-0.7581468426136828,-4.742222569738616,3.1423189812279286,-0.3509944381490774,0.4804807842833168,-1.2712094009267458,3.0918319459810513,3.741468755487841,-3.842368525579864,3.4215342786601006,1.7600367813581086,-1.672989921512106,-0.10760489600175116,4.324090864097879,2.1604201568976293,-4.058748521475938,-1.4119979384649635,1.3661837880685455,-0.650875081689355,-0.6589885821001707,1.5773207808674545,4.151021485758445,1141.0693800315767,4.138487145847958,0.8806886005456079,4.702313304558248,-3.2776133807938095,-4.333618064615289,-0.7345559239271652,-2.2052804333972533,-0.1126347580884686,1.950051559870599,5.138069366645677,-1.3473062676193654,1139.4551410808338,-2.183829639305069,4.355168138786078,-3.652957283977942,3.598092576370188,-2.3660235426958565,-0.30255826593771207,-4.338185346120995,4.825683650470006,-1.6554329624618926,1.1302280503095303,2.1006340627607845,-3.8823488839237563,-4.244879815953414,3.654757812220701,-2.1262451732453442,1.5689725478785865,-1.4738118374989986,-3.608934035270619,1.4470646301700887,2.392542996410585,5.423821716240056,3.5042079193683837,-1.1709345010142966,3.1116844412893405,1126.554796177067,-1.6226380708637076,4.385265680238267,4.283943977781023,0.839158827437318,-1.5307995229302063,0.4042867118633918,-4.670960224360046,-3.06195195372293,0.19280597566067093,-3.5526651291674978,-1.7799982450092464,-1.3957456368254286,-4.3315114314909176,3.029333059481993,-1.0728156831234053,2.1855509067826313,2.544926545264243
